minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
27,31,0.0171180915103246,5,0.170675391793248,0.339198334056299,0.0417190069362929
30,34,0.0121359981750721,6,0.153557300282924,0.339250764003655,0.042579155273167
32,27,0.0171180915103246,5,0.170675391793248,0.33930474456943,0.0456921140379629
26,36,0.0121359981750721,6,0.153557300282924,0.339641688710523,0.0369360464175328
21,37,0.0171180915103246,5,0.170675391793248,0.33990556708248,0.0420221154178165
37,26,0.0171180915103246,4,0.20426950427378,0.339909618704657,0.0488948919706886
22,20,0.01,7,0.141421302107851,0.339910553884391,0.0473662942373624
32,32,0.01,7,0.141421302107851,0.340605246186937,0.0450040363110694
38,29,0.0171180915103246,4,0.20426950427378,0.340968012094442,0.0447803273478924
34,31,0.0121359981750721,5,0.187151412763455,0.340974640595621,0.0476585246873925
29,28,0.0121359981750721,6,0.153557300282924,0.341004235547354,0.0480516048012978
29,29,0.0171180915103246,5,0.170675391793248,0.341100564583307,0.0444058484462116
40,25,0.0171180915103246,4,0.20426950427378,0.341125235062692,0.0493653521197736
32,30,0.0335941124805318,4,0.20426950427378,0.341207411550933,0.0504727303048504
25,30,0.01,7,0.141421302107851,0.341209644774521,0.0427634484091185
29,22,0.0121359981750721,6,0.153557300282924,0.341789714822031,0.0435682237074569
32,23,0.0335941124805318,4,0.20426950427378,0.342462368906244,0.0440463067216376
36,37,0.01,6,0.175015414588383,0.3424796717144,0.0454873088402442
34,25,0.0171180915103246,4,0.20426950427378,0.344285128292183,0.046124619665483
